date,content,id,url,lang
2022-02-27 18:12:26+00:00,@DemioxLeVrai alors❤️comme🤢ca👸🏻tu🥰m’as🙀trompé☺️ta💕cru💍jallais☠️pas😈capter😳ta💅🏼changé🍻de🤡parfum😡numero😁comme🤩si😻par🎃les💋keufs👧🏻t’etais🧤recherché🙈apparemment🦕tu✨m’aimes☔️pas🍑c’est🥢une🎾autre🥈que🥶t’aime🎯tu🤪parles👽avec👏🏼une🧚🏼‍♀️anissa👑mais🦋moi🌝je⛄️m’appelle🍇wedjene🪁,1497998072391077889,https://twitter.com/baewyneuh/status/1497998072391077889,fr
2022-02-27 17:42:24+00:00,"@PUNDURIF Imagine en 2019 t'as commis un truc fou , rechercher par les keufs et tout, tu reviens 3 ans après normal, impossible ils te reconnaissent mais genre tu participe même avec eux au recherche de ta version de 2019 😂",1497990512132960259,https://twitter.com/nascimento_vega/status/1497990512132960259,fr
2022-02-27 17:07:27+00:00,"Apparament ces la merde au meet up, ça a gasé et tout y’a les keufs apparemment le préfet était pas au courant",1497981717197598725,https://twitter.com/Maliennese/status/1497981717197598725,fr
2022-02-27 16:26:22+00:00,G jamais vu sa des keufs qui appel des keufs,1497971381337739270,https://twitter.com/zxkaria9z/status/1497971381337739270,fr
2022-02-27 16:23:54+00:00,"@Kareeeem946 @LyRefra @Mediavenir On tue personne mdr on peut pas

À Meaux ? Bah c'est un terroriste sûrement s'il revendique son geste comme acte politique auprès des keufs c'est clair",1497970758747922434,https://twitter.com/PAssimilable/status/1497970758747922434,fr
2022-02-27 15:51:05+00:00,les keufs ils m’ont suivi 5 minutes ces fdp ils ont jamais de golf ou quoi,1497962500243042307,https://twitter.com/okanpv/status/1497962500243042307,fr
2022-02-27 15:11:14+00:00,@MMA_trice Style de keufs en civil,1497952470634479625,https://twitter.com/Ariverde/status/1497952470634479625,fr
2022-02-27 14:43:24+00:00,TA MANMAN APPELLE LES KEUFS,1497945466478202886,https://twitter.com/Slnaand/status/1497945466478202886,fr
2022-02-27 13:31:55+00:00,Ta maman appelle les keufs https://t.co/Dtw9G6x9lQ,1497927477347241989,https://twitter.com/jojoankazla/status/1497927477347241989,fr
2022-02-27 13:24:50+00:00,"Le 8 mars est une date importante. C’est la journée internationale de lutte pour les droits des femmes*. 
Les dernières manifestations parisiennes on été réprimées violemment par les keufs et infestées par des pseudo féministes, réactionnaires.",1497925695053443073,https://twitter.com/riposte_col/status/1497925695053443073,fr
2022-02-27 13:18:59+00:00,@AhNo0 @Sams_22 J’ai un pote pareil il était avec sa meuf un mec bourré a fais chier leurs couple il a sorti un shlass mon pote la manger quand même mais le gars a porter plainte  et du coup mon pote et sa go on voulu porte plainte les keufs on pas voulu prendre la plainte,1497924222785626112,https://twitter.com/LocosKratos/status/1497924222785626112,fr
2022-02-27 13:17:39+00:00,Fallait emmener les keufs ptdr l’usurpation d’identité est punissable par la loi non? Orhhhh https://t.co/wvY2gon3Nb,1497923887157465093,https://twitter.com/LLoisN/status/1497923887157465093,fr
2022-02-27 13:16:03+00:00,Fuck la voisine fuck les keufs,1497923484919291910,https://twitter.com/buuuPaul/status/1497923484919291910,fr
2022-02-27 12:30:51+00:00,@a93613 pister par les keufs ouais j’ai coffré mon 9,1497912108339630082,https://twitter.com/wewerapido/status/1497912108339630082,fr
2022-02-27 12:26:08+00:00,wsh comment ça elle a porté plainte contre lui alors qu'elle est partie chialer à sa table quand elle a mangé une gifle ? surtout qu'il a pris un coup de schlass mdr elle avait 3g dans le sang quand elle racontait l'histoire aux keufs ? https://t.co/n9MgbaxXFd,1497910923058720768,https://twitter.com/ZouiinFinito/status/1497910923058720768,fr
2022-02-27 12:04:08+00:00,@Donfarelll ptdrrrrrr je tombe sur ton compte je vois tes surveillé par les keufs kooo https://t.co/jKREmyUizI,1497905387374358529,https://twitter.com/anessdjz/status/1497905387374358529,fr
2022-02-27 11:15:48+00:00,pister par les keufs we j’ai coffré mon 9,1497893221984358401,https://twitter.com/wewerapido/status/1497893221984358401,fr
2022-02-27 10:54:29+00:00,@ShiawJack C’est comme y’a grave des keufs ici elle ces ressemble mdr,1497887856278355971,https://twitter.com/laboca9193/status/1497887856278355971,fr
2022-02-27 10:35:48+00:00,"@CeluiQuiJoue_ 22, voilà les keufs",1497883156342579203,https://twitter.com/parinaud_t/status/1497883156342579203,fr
2022-02-27 10:25:39+00:00,"Je viens, tu pars
Je rentre, tu sors 
On a des fusils pas près dnos zizi
Une balle dans tes fesses t’as peur 
Ta maman appelle les keufs 
Taleur ta sœur vient me voir au parloir taleur",1497880604075081733,https://twitter.com/jojoankazla/status/1497880604075081733,fr
2022-02-27 10:22:32+00:00,@wargonm Wargon c'est toi le mec qui fait qu appeler les keufs parce que le resto fait trop de bruit a côté de chez toi ? Ta femme c'est grâce à elle france renov ? Sympa le site vitrine 🤣🤣🤣,1497879817211023363,https://twitter.com/jigab34/status/1497879817211023363,fr
2022-02-27 10:14:37+00:00,"@simp_anar @AlexSamTG @Nantes_Revoltee Passons. Maintenant allons sur le romantisme révolutionnaire.Mais si, les belles images, mais les belles images ont un coup, et un coup qui ne se compte pas qu'en pognon. Quand, par exemple, y'a 3/4 ans, NR a bien fait le petit blocus Lycéen, en laissant les gamins face aux keufs",1497877825403203585,https://twitter.com/TehInitialBB/status/1497877825403203585,fr
2022-02-27 06:22:29+00:00,J’appelle les keufs et là en mode ça me localise direct ils arrivent en 5 minutes pcq y’a un mec d’une équipe genre FBI c’est mon boo alors je lui saute dans les bras même si je dois puer sa mère et les autres disent « bougez vous on a pas le temps il va peut être revenir »,1497819409083154440,https://twitter.com/Vskaikru/status/1497819409083154440,fr
2022-02-27 06:06:23+00:00,"Pas un keufs pour rattraper l’autre,bande de salope",1497815353572921344,https://twitter.com/GloriantMike/status/1497815353572921344,fr
2022-02-27 04:43:50+00:00,A 12 ans des keufs en italie croyaient javais 18 ans ca reponds a la question https://t.co/HsPG8s5uHx,1497794580053258246,https://twitter.com/Luxorness/status/1497794580053258246,fr
2022-02-27 00:30:37+00:00,@emeRICOOOOOO Je suis en gova mais dans ma ville il contrôle tout le monde tout le temps parce que y’a 13 nouveaux keufs qui sont arrivés récemment là,1497730855560794115,https://twitter.com/YoungSx_/status/1497730855560794115,fr
2022-02-27 00:01:36+00:00,Trop le genre de keufs qui force ses potes à détester les personnes avec qui elle s’invente des conflits https://t.co/dLrkZf0GUA,1497723556565860360,https://twitter.com/shannonclique/status/1497723556565860360,fr
